"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","end_date","count_nu","x"
"924","USGS","10109000","LOGAN RIVER ABOVE STATE DAM, NEAR LOGAN, UT","ST","41.74326","-111.78272","F","NAD83"," 4680.00"," 20","NGVD29","16010203","dv","00060","00003","143453",NA,"wat",NA," 1645423","0","1953-10-01","2021-10-21","24856","10109000"
"925","USGS","10128500","WEBER RIVER NEAR OAKLEY, UT","ST","40.73717","-111.24797","S","NAD83","6637.22",".14","NAVD88","16020101","dv","00060","00003","143489",NA,"wat",NA," 1645423","0","1904-10-01","2021-10-21","42755","10128500"
"926","USGS","10129500","WEBER RIVER NEAR WANSHIP, UT","ST","40.79273","-111.40492","F","NAD83","5894.02",".14","NAVD88","16020101","dv","00060","00003","143495",NA,"wat",NA," 1645423","0","1950-10-01","2021-10-21","14446","10129500"
"927","USGS","10132000","WEBER RIVER AT ECHO, UT","ST","40.96772","-111.43770","F","NAD83","5442.15",".14","NAVD88","16020101","dv","00060","00003","143509",NA,"wat",NA," 1645423","0","1927-04-01","2021-10-21","23579","10132000"
"928","USGS","10133800","EAST CANYON CREEK NEAR JEREMY RANCH, UT","ST","40.75967","-111.56409","F","NAD83","6237.48",".06","NAVD88","16020102","dv","00010","00003","143530",NA,"wat",NA," 1645597","0","2001-10-18","2021-10-22"," 7270","10133800"
"929","USGS","10133980","EAST CANYON CREEK AB EAST CYN RES NR MORGAN, UTAH","ST","40.86959","-111.58662","1","NAD83","5736.29",".19","NAVD88","16020102","dv","00010","00003","226914",NA,"wat",NA," 1645597","0","2007-07-12","2021-10-22"," 5209","10133980"
"930","USGS","10136600","WEBER RIVER AT I-84 AT UINTAH, UT","ST","41.13708","-111.91956","5","NAD83","4504.28",".12","NAVD88","16020102","dv","00060","00003","143545",NA,"wat",NA," 1645423","0","2016-04-20","2021-10-21"," 2011","10136600"
"931","USGS","10137500","SOUTH FORK OGDEN RIVER NEAR HUNTSVILLE, UT","ST","41.26855","-111.67410","F","NAD83","5181.50",".22","NAVD88","16020102","dv","00060","00003","143549",NA,"wat",NA," 1645423","0","1921-03-21","2021-10-21","36740","10137500"
"932","USGS","10141000","WEBER RIVER NEAR PLAIN CITY, UT","ST","41.27828","-112.09189","F","NAD83","4200.22",".01","NAVD88","16020102","dv","00010","00003","239221",NA,"wat",NA," 1645597","0","2018-09-28","2021-10-21","  435","10141000"
"933","USGS","10142000","FARMINGTON CR ABV DIV NR FARMINGTON, UTAH","ST","41.00133","-111.87327","F","NAD83"," 5100.00"," 20","NGVD29","16020102","dv","00060","00003","143580",NA,"wat",NA," 1645423","0","1949-10-01","2021-10-21","14682","10142000"
"934","USGS","10149000","SIXTH WATER CRK AB SYAR TUN NR SPRINGVILLE, UT","ST","40.11801","-111.31462","S","NAD83"," 6320"," 20","NGVD29","16020202","dv","00060","00003","143604",NA,"wat",NA," 1645423","0","1998-10-15","2021-10-21"," 8208","10149000"
"935","USGS","10149400","DIAMOND FORK ABV RED HOLLOW NR THISTLE, UT","ST","40.07635","-111.38324","5","NAD83"," 5390."," 20","NGVD29","16020202","dv","00060","00003","143605",NA,"wat",NA," 1645423","0","2001-10-01","2021-10-21"," 7324","10149400"
"936","USGS","10150500","SPANISH FORK AT CASTILLA, UT","ST","40.04968","-111.54797","F","NAD83"," 4870.00"," 20","NGVD29","16020202","dv","00060","00003","143608",NA,"wat",NA," 1645423","0","1919-05-01","2021-10-21","34778","10150500"
"937","USGS","10156000","SNAKE CREEK NEAR CHARLESTON, UT","ST","40.48523","-111.46713","S","NAD83","5420.64",".09","NAVD88","16020203","dv","00060","00003","143628",NA,"wat",NA," 1645423","0","1938-10-01","2021-10-21","14798","10156000"
"938","USGS","10164500","AMERICAN FK AB UPPER POWERPLANT NR AMERICAN FK, UT","ST","40.44773","-111.68215","F","NAD83"," 5950.00"," 20","NGVD29","16020201","dv","00060","00003","143649",NA,"wat",NA," 1645423","0","1927-01-01","2021-10-21","32555","10164500"
"939","USGS","10165600","DRY CREEK AT 300 N, AT ALPINE, UT","ST","40.45717","-111.76837","1","NAD83"," 4989","1.6","NAVD88","16020201","dv","00060","00003","260796",NA,"wat",NA," 1645423","0","2019-05-02","2021-09-09","  450","10165600"
"940","USGS","10171000","JORDAN RIVER @ 1700 SOUTH @ SALT LAKE CITY, UT","ST","40.73356","-111.92327","F","NAD83","4222.64",".13","NAVD88","16020204","dv","00060","00003","143716",NA,"wat",NA," 1645423","0","1942-12-01","2021-10-21","28813","10171000"
"941","USGS","10172630","GOGGIN DRAIN NEAR MAGNA UTAH","ST","40.81661","-112.10078","F","NAD83","4194.01",".18","NAVD88","16020204","dv","00010","00003","239233",NA,"wat",NA," 1645597","0","2018-09-18","2021-10-21","  403","10172630"
"942","USGS","10172800","SOUTH WILLOW CREEK NEAR GRANTSVILLE, UT","ST","40.49633","-112.57440","F","NAD83"," 6360.00"," 20","NGVD29","16020304","dv","00060","00003","295874",NA,"wat",NA," 1645423","0","1963-07-25","2021-10-21","21274","10172800"
"943","USGS","10172870","TROUT CREEK NEAR CALLAO, UT","ST","39.74411","-113.88999","S","NAD83"," 6200.00"," 20","NGVD29","16020306","dv","00060","00003","143756",NA,"wat",NA," 1645423","0","1958-12-01","2021-10-21","20476","10172870"
"944","USGS","10172952","DUNN CREEK NEAR PARK VALLEY, UT","ST","41.85853","-113.32722","F","NAD83"," 6250.00"," 20","NGVD29","16020308","dv","00060","00003","143764",NA,"wat",NA," 1645423","0","1971-05-01","2021-10-21","17340","10172952"
"945","USGS","10174500","SEVIER RIVER AT HATCH, UT","ST","37.65109","-112.43021","F","NAD83","6871.58",".24","NAVD88","16030001","dv","00060","00003","143777",NA,"wat",NA," 1645423","0","1914-10-01","2021-10-21","35207","10174500"
"946","USGS","10194200","CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT","ST","38.57942","-112.28854","F","NAD83","5677.01",".23","NAVD88","16030003","dv","00060","00003","143798",NA,"wat",NA," 1645423","0","1957-08-01","2021-10-21","23142","10194200"
"947","USGS","10215900","MANTI CREEK BLW DUGWAY CREEK, NR MANTI, UT","ST","39.25913","-111.57992","S","NAD83","6505.44",".21","NAVD88","16030004","dv","00060","00003","143817",NA,"wat",NA," 1645423","0","1964-10-01","2021-10-21","19378","10215900"
"948","USGS","10219000","SEVIER RIVER NEAR JUAB, UT","ST","39.37468","-112.03966","F","NAD83","4930.86",".23","NAVD88","16030005","dv","00060","00003","143824",NA,"wat",NA," 1645423","0","1911-10-01","2021-10-21","40199","10219000"
"949","USGS","10224000","SEVIER RIVER NEAR LYNNDYL, UT","ST","39.48190","-112.39383","F","NAD83"," 4660.00"," 20","NGVD29","16030005","dv","00010","00003","143830",NA,"wat",NA," 1645597","0","1980-10-01","1981-10-09","  371","10224000"
"950","USGS","10234500","BEAVER RIVER NEAR BEAVER, UT","ST","38.27980","-112.56829","1","NAD83","6203.51",".25","NAVD88","16030007","dv","00060","00003","143842",NA,"wat",NA," 1645423","0","1914-03-15","2021-10-21","39303","10234500"
"951","USGS","10242000","COAL CREEK NEAR CEDAR CITY, UT","ST","37.67220","-113.03467","5","NAD83","5983.01",".20","NAVD88","16030006","dv","00060","00003","143861",NA,"wat",NA," 1645423","0","1915-06-01","2021-10-21","33006","10242000"
"952","USGS","10243260","LEHMAN CK NR BAKER, NV","ST","39.01161","-114.21444","S","NAD83"," 6700.00"," 40","NGVD29","16020301","dv","00010","00003","102396",NA,"wat",NA," 1645597","0","2003-09-30","2004-09-30","  367","10243260"
"953","USGS","10243700","CLEVE CK NR ELY, NV","ST","39.21658","-114.52964","S","NAD83"," 6200.","  1","NGVD29","16060008","dv","00060","00003","102413",NA,"wat",NA," 1645423","0","1914-05-29","2021-10-21","18990","10243700"
"954","USGS","10244950","STEPTOE CK NR ELY, NV","ST","39.20154","-114.68916","S","NAD83"," 7440.00",".01","NGVD29","16060008","dv","00060","00003","102418",NA,"wat",NA," 1645423","0","1966-06-01","2021-10-21","20232","10244950"
"955","USGS","10249300","S TWIN RV NR ROUND MOUNTAIN, NV","ST","38.88743","-117.24537","U","NAD83"," 6400"," 40","NGVD29","16060004","dv","00010","00003","102448",NA,"wat",NA," 1645597","0","1978-09-08","2021-10-21"," 4812","10249300"
"956","USGS","10251290","BOREHOLE SPG CHANNEL NR TECOPA HOT SPGS, CA","ST","35.88569","-116.23425","1","NAD83"," 1345","4.3","NAVD88","18090202","dv","00060","00003","102472",NA,"wat",NA," 1645423","0","2013-04-28","2021-10-21"," 3099","10251290"
"957","USGS","10251335","WILLOW CK AT CHINA RANCH, CA","ST","35.80094","-116.19442","1","NAD83"," 1239","5.4","NAVD88","18090202","dv","00060","00003","236244",NA,"wat",NA," 1645423","0","2013-02-20","2021-10-21"," 2985","10251335"
"958","USGS","10254730","ALAMO R NR NILAND CA","ST","33.19893","-115.59693","F","NAD83",NA,NA,NA,"18100204","dv","00060","00003","  7216",NA,"wat",NA," 1645423","0","1960-10-01","2021-10-21","22301","10254730"
"959","USGS","10255810","BORREGO PALM C NR BORREGO SPRINGS CA","ST","33.27917","-116.43056","S","NAD83"," 1290"," 20","NGVD29","18100203","dv","00060","00003","  7227",NA,"wat",NA," 1645423","0","1950-10-01","2021-10-21","21811","10255810"
"960","USGS","10258700","MURRAY CYN C NR PALM SPRINGS CA","ST","33.75278","-116.54444","S","NAD83"," 760"," 20","NGVD29","18100201","dv","00060","00003","186471",NA,"wat",NA," 1645423","0","2016-11-04","2021-10-21"," 1813","10258700"
"961","USGS","10259000","ANDREAS C NR PALM SPRINGS CA","ST","33.76002","-116.55002","F","NAD83"," 800.00"," 20","NGVD29","18100201","dv","00060","00003","  7259",NA,"wat",NA," 1645423","0","1948-10-01","2021-10-21","26684","10259000"
"962","USGS","10259100","WHITEWATER R A RANCHO MIRAGE CA","ST","33.74947","-116.42279","F","NAD83",NA,NA,NA,"18100201","dv","00060","00003","  7261",NA,"wat",NA," 1645423","0","1989-03-30","2021-10-21","11894","10259100"
"963","USGS","10260855","GRASS VALLEY LK TUNNEL OUTLET A LAKE ARROWHEAD CA","FA-DV","34.26000","-117.20444","5","NAD83"," 5150"," 20","NGVD29","18090208","dv","00060","00003","  7294",NA,"wat",NA," 1645423","0","2008-10-01","2021-10-21"," 4769","10260855"
"964","USGS","10263000","MOJAVE R A AFTON CA","ST","35.03721","-116.38419","F","NAD83"," 1398.15",".01","NGVD29","18090208","dv","00060","00003","  7328",NA,"wat",NA," 1645423","0","1929-10-01","2021-10-21","25586","10263000"
"965","USGS","10263500","BIG ROCK C NR VALYERMO CA","ST","34.42083","-117.83951","F","NAD83"," 4050.00"," 20","NGVD29","18090206","dv","00010","00003","295897",NA,"wat",NA," 1645597","0","1967-07-27","1979-03-09"," 2767","10263500"
"966","USGS","10265100","DEADMAN C A BIG SPRINGS NR CRESTVIEW CA","ST","37.75028","-118.93944","S","NAD83"," 7250"," 10","NAVD88","18090102","dv","00010","00003","217782",NA,"wat",NA," 1645597","0","2017-09-08","2021-10-22"," 1506","10265100"
"967","USGS","10265150","HOT C A FLUME NR MAMMOTH LAKES CA","ST","37.66882","-118.81763","F","NAD83"," 6950.00","  5","NGVD29","18090102","dv","00010","00003","  7379",NA,"wat",NA," 1645597","0","1983-07-07","2021-10-21"," 6556","10265150"
"968","USGS","10296500","W WALKER RV NR COLEVILLE, CA","ST","38.51324","-119.44989","S","NAD83"," 5520.00"," 20","NGVD29","16050302","dv","00060","00003","102503",NA,"wat",NA," 1645423","0","1902-10-01","2021-10-21","34437","10296500"
"969","USGS","10300600","WALKER RV AT SNYDER LN NR MASON, NV","ST","38.92125","-119.19158","S","NAD83"," 4426."," 20","NGVD29","16050303","dv","00060","00003","102519",NA,"wat",NA," 1645423","0","1974-05-01","2021-10-21"," 7843","10300600"
"970","USGS","10301115","WALKER RVR BLW YERINGTON WEIR NR YERINGTON, NV","ST","39.02042","-119.15606","S","NAD83"," 4390"," 10","NAVD88","16050303","dv","00060","00003","239757",NA,"wat",NA," 1645423","0","2018-03-24","2021-10-21"," 1308","10301115"
"971","USGS","10301500","WALKER RV NR WABUSKA, NV","ST","39.15246","-119.09889","S","NAD83"," 4300.00"," 20","NGVD29","16050303","dv","00010","00003","102527",NA,"wat",NA," 1645597","0","1995-05-27","2021-10-21"," 9175","10301500"
"972","USGS","10301742","CANAL NO 2 ABV LITTLE DAM NR SCHURZ, NV","ST-CA","39.01409","-118.86098","S","NAD83"," 4160."," 10","NGVD29","16050303","dv","00060","00003","102535",NA,"wat",NA," 1645423","0","1995-04-19","2021-10-21"," 9542","10301742"
"973","USGS","10301755","CANAL NO 1 BLW LITTLE DAM NR SCHURZ, NV","ST-CA","39.01242","-118.86126","S","NAD83"," 4160."," 10","NGVD29","16050303","dv","00060","00003","102537",NA,"wat",NA," 1645423","0","1995-04-21","2021-10-21"," 9533","10301755"
"974","USGS","10302002","WALKER RV AT LATERAL 2-A SIPHON NR SCHURZ, NV","ST","38.94020","-118.80376","S","NAD83"," 4105."," 10","NGVD29","16050303","dv","00010","00003","102543",NA,"wat",NA," 1645597","0","1995-05-27","2021-10-21"," 6208","10302002"
"975","USGS","10302025","WALKER RV NR MOUTH AT WALKER LAKE, NV","ST","38.79103","-118.72709","S","NAD83"," 3940.","10.","NGVD29","16050304","dv","00010","00003","102550",NA,"wat",NA," 1645597","0","2015-05-13","2021-10-21"," 1846","10302025"
"976","USGS","10308200","E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE","ST","38.71463","-119.76490","S","NAD83"," 5400.00"," 20","NGVD29","16050201","dv","00060","00003","102558",NA,"wat",NA," 1645423","0","1960-09-01","2021-10-21","22330","10308200"
"977","USGS","10308789","LEVIATHAN C AB ASPEN C NR MARKLEEVILLE CA","ST","38.71685","-119.66017","S","NAD83"," 6700"," 40","NGVD29","16050201","dv","00060","00003","295913",NA,"wat",NA," 1645423","0","1998-10-24","2021-10-21"," 8390","10308789"
"978","USGS","10308792","LEVIATHAN C AB MOUNTAINEER C NR MARKLEEVILLE CA","ST","38.73574","-119.64545","S","NAD83"," 6220"," 40","NGVD29","16050201","dv","00060","00003","  7481",NA,"wat",NA," 1645423","0","1999-12-29","2021-10-21"," 7965","10308792"
"979","USGS","10308794","BRYANT C BL MOUNTAINEER C NR MARKLEEVILLE CA","ST","38.73574","-119.64545","S","NAD83"," 6300"," 40","NGVD29","16050201","dv","00060","00003","295914",NA,"wat",NA," 1645423","0","1998-11-07","2021-10-21"," 8382","10308794"
"980","USGS","10309000","E FK CARSON RV NR GARDNERVILLE, NV","ST","38.84519","-119.70608","T","NAD83"," 5036."," 20","NAVD88","16050201","dv","00010","00003","102568",NA,"wat",NA," 1645597","0","1993-11-18","2004-08-24"," 2081","10309000"
"981","USGS","10309010","E FK CARSON RV NR DRESSLERVILLE, NV","ST","38.88014","-119.69181","1","NAD83"," 4896","4.3","NAVD88","16050201","dv","00060","00003","102573",NA,"wat",NA," 1645423","0","2014-06-15","2021-10-21"," 1099","10309010"
"982","USGS","10310000","W FK CARSON RV AT WOODFORDS, CA","ST","38.76963","-119.83379","S","NAD83"," 5754.50"," .1","NGVD29","16050201","dv","00060","00003","102582",NA,"wat",NA," 1645423","0","1900-10-01","2021-10-21","32893","10310000"
"983","USGS","10311000","CARSON RV NR CARSON CITY, NV","ST","39.10769","-119.71323","S","NAD83"," 4620.48",".01","NGVD29","16050201","dv","00060","00003","102595",NA,"wat",NA," 1645423","0","1939-05-12","2021-10-21","30113","10311000"
"984","USGS","10311100","KINGS CYN CK NR CARSON CITY, NV","ST","39.15380","-119.80796","S","NAD83"," 5180."," 20","NGVD29","16050201","dv","00060","00003","102598",NA,"wat",NA," 1645423","0","1976-06-01","2021-10-21","16579","10311100"
"985","USGS","10311300","EAGLE VALLEY CK AT CARSON CITY, NV","ST","39.16528","-119.72222","S","NAD83"," 4620."," 10","NGVD29","16050201","dv","00060","00003","102602",NA,"wat",NA," 1645423","0","1985-01-01","2021-10-21","13443","10311300"
"986","USGS","10311400","CARSON RV AT DEER RUN RD NR CARSON CITY, NV","ST","39.18138","-119.69487","S","NAD83"," 4600."," 20","NGVD29","16050201","dv","00010","00003","102606",NA,"wat",NA," 1645597","0","1994-10-08","1995-08-31","  275","10311400"
"987","USGS","10312000","CARSON RV NR FORT CHURCHILL, NV","ST","39.29167","-119.31111","S","NAD83"," 4180.00"," 5.","NGVD29","16050202","dv","00010","00003","102618",NA,"wat",NA," 1645597","0","1994-10-18","1996-12-01","  686","10312000"
"988","USGS","10312150","CARSON RV BLW LAHONTAN RESERVOIR NR FALLON, NV","ST","39.46394","-119.04626","S","NAD83"," 4040.","10.","NGVD29","16050203","dv","00060","00003","102631",NA,"wat",NA," 1645423","0","1966-10-01","2021-10-21","20110","10312150"
"989","USGS","10312275","CARSON RV AT TARZYN RD NR FALLON, NV","ST","39.55881","-118.72598","U","NAD83"," 3920.00"," 20","NGVD29","16050203","dv","00010","00003","102686",NA,"wat",NA," 1645597","0","1993-11-24","1995-09-29","  658","10312275"
"990","USGS","10315500","MARYS RV ABV HOT SPGS CK NR DEETH, NV","ST","41.25270","-115.25645","U","NAD83"," 5504."," 20","NGVD29","16040101","dv","00060","00003","102700",NA,"wat",NA," 1645423","0","1943-10-01","2021-10-21","28145","10315500"
"991","USGS","10316500","LAMOILLE CK NR LAMOILLE, NV","ST","40.69076","-115.47700","S","NAD83"," 6240."," 40","NGVD29","16040101","dv","00060","00003","102706",NA,"wat",NA," 1645423","0","1915-05-01","2021-10-21","31463","10316500"
"992","USGS","10317500","N FK HUMBOLDT RV AT DEVILS GATE NR HALLECK, NV","ST","41.17875","-115.49258","S","NAD83"," 5370.00",".01","NGVD29","16040102","dv","00060","00003","102714",NA,"wat",NA," 1645423","0","1913-10-01","2021-10-21","24342","10317500"
"993","USGS","10318500","HUMBOLDT RV NR ELKO, NV","ST","40.93656","-115.62417","1","NAD83"," 5142.32"," .2","NGVD29","16040101","dv","00060","00003","102716",NA,"wat",NA," 1645423","0","1895-07-01","2021-10-21","30792","10318500"
"994","USGS","10319900","S FK HUMBOLDT RV ABV TENMILE CK NR ELKO, NV","ST","40.62750","-115.73052","S","NAD83"," 5275"," 25","NGVD29","16040103","dv","00060","00003","102719",NA,"wat",NA," 1645423","0","1989-02-01","2021-10-21","11946","10319900"
"995","USGS","10320000","S FK HUMBOLDT RV ABV DIXIE CK NR ELKO, NV","ST","40.68492","-115.81340","U","NAD83"," 5140.00",".01","NGVD29","16040103","dv","00060","00003","102721",NA,"wat",NA," 1645423","0","1948-10-01","2021-10-21","24570","10320000"
"996","USGS","10321000","HUMBOLDT RV NR CARLIN, NV","ST","40.72770","-116.00924","U","NAD83"," 4935.6"," .4","NAVD88","16040101","dv","00010","00003","102726",NA,"wat",NA," 1645597","0","1981-05-08","1983-09-29","  618","10321000"
"997","USGS","10322000","MAGGIE CK AT CARLIN, NV","ST","40.71624","-116.09358","S","NAD83"," 4896.9"," .4","NAVD88","16040101","dv","00060","00003","102736",NA,"wat",NA," 1645423","0","1913-07-01","2021-10-21","14493","10322000"
"998","USGS","10322150","MARYS CK AT CARLIN, NV","ST","40.71047","-116.12591","F","NAD83"," 4912.0"," .4","NAVD88","16040101","dv","00060","00003","102737",NA,"wat",NA," 1645423","0","1989-11-18","2021-10-21","11661","10322150"
"999","USGS","10322500","HUMBOLDT RV AT PALISADE, NV","ST","40.60742","-116.20174","S","NAD83"," 4829.2"," .4","NAVD88","16040101","dv","00060","00003","102738",NA,"wat",NA," 1645423","0","1902-10-01","2021-10-21","41710","10322500"
"1000","USGS","10322505","HORSE CK AT HORSE CYN NR GARDEN GATE PASS, NV","ST","40.11556","-116.50344","1","NAD83"," 6165","4.3","NAVD88","16040104","dv","00060","00003","102739",NA,"wat",NA," 1645423","0","2014-01-23","2021-10-21"," 2823","10322505"
"1001","USGS","10322800","PINE CK AT MODARELLI MINE RD NR HAY RANCH, NV","ST","40.38125","-116.12514","S","NAD83"," 5163.5"," .4","NAVD88","16040104","dv","00060","00003","102744",NA,"wat",NA," 1645423","0","2014-01-22","2021-10-21"," 2830","10322800"
"1002","USGS","10324500","ROCK CK NR BATTLE MOUNTAIN, NV","ST","40.83041","-116.58834","S","NAD83"," 4665.9"," .4","NAVD88","16040106","dv","00060","00003","102750",NA,"wat",NA," 1645423","0","1918-04-01","2021-10-21","29942","10324500"
"1003","USGS","10324700","BOULDER CK NR DUNPHY, NV","ST","40.95491","-116.44009","S","NAD83"," 5018.0"," .4","NAVD88","16040105","dv","00060","00003","102751",NA,"wat",NA," 1645423","0","1991-02-01","2021-06-30"," 5956","10324700"
"1004","USGS","10325000","HUMBOLDT RV AT BATTLE MOUNTAIN, NV","ST","40.66769","-116.93121","S","NAD83"," 4492.9"," .4","NAVD88","16040105","dv","00060","00003","102752",NA,"wat",NA," 1645423","0","1896-10-01","2021-10-21","25952","10325000"
"1005","USGS","10327500","HUMBOLDT RV AT COMUS, NV","ST","40.99213","-117.31762","S","NAD83"," 4363.3"," .4","NAVD88","16040105","dv","00060","00003","102760",NA,"wat",NA," 1645423","0","1894-10-01","2021-10-21","39212","10327500"
"1006","USGS","10329000","L HUMBOLDT RV NR PARADISE VALLEY, NV","ST","41.41582","-117.37351","S","NAD83"," 4464.4"," .4","NAVD88","16040109","dv","00060","00003","102765",NA,"wat",NA," 1645423","0","1921-10-01","2021-10-21","30642","10329000"
"1007","USGS","10329500","MARTIN CK NR PARADISE VALLEY, NV","ST","41.53462","-117.41790","S","NAD83"," 4648.9"," .4","NAVD88","16040109","dv","00060","00003","102766",NA,"wat",NA," 1645423","0","1921-10-01","2021-10-21","36546","10329500"
